sig,label,fileID,sampling_rate
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.0039215087890625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.007781982421875,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.003875732421875,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.0078125,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.0039215087890625,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.003875732421875,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.0039215087890625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.0039215087890625,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.0039215087890625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.003875732421875,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.003875732421875,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
0.0,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.003875732421875,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.007781982421875,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.007781982421875,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
0.0038909912109375,0,6,62500
0.0038909912109375,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0038909912109375,0,6,62500
-0.00390625,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
0.0,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
-1.52587890625e-05,0,6,62500
